timestamp,mode,model,transport,total_ms,server_ms,preprocess_ms,inference_ms,postprocess_ms,network_ms
1781017020.228689,local,detect,local,45.40783400000237,0,0,45.40783400000237,0,0
1781017020.286981,local,detect,local,45.553540999996756,0,0,45.553540999996756,0,0
1781017020.348958,local,detect,local,49.22920899999639,0,0,49.22920899999639,0,0
1781017020.4080698,local,detect,local,46.35587499999616,0,0,46.35587499999616,0,0
1781017020.4701078,local,detect,local,49.235291999998765,0,0,49.235291999998765,0,0
1781017020.528842,local,detect,local,46.01995899999878,0,0,46.01995899999878,0,0
1781017020.5861819,local,detect,local,46.76729200000551,0,0,46.76729200000551,0,0
1781017020.647508,local,detect,local,48.51120899999728,0,0,48.51120899999728,0,0
1781017020.71136,local,detect,local,51.04725000000343,0,0,51.04725000000343,0,0
1781017020.77562,local,detect,local,51.493499999999415,0,0,51.493499999999415,0,0
1781017020.8360739,local,detect,local,47.682708000003515,0,0,47.682708000003515,0,0
1781017020.897602,local,detect,local,48.83095900000001,0,0,48.83095900000001,0,0
1781017020.959139,local,detect,local,48.75912499999657,0,0,48.75912499999657,0,0
1781017021.024058,local,detect,local,52.22470899999365,0,0,52.22470899999365,0,0
1781017021.081147,local,detect,local,44.309458000000745,0,0,44.309458000000745,0,0
1781017021.140822,local,detect,local,47.13350000000105,0,0,47.13350000000105,0,0
1781017021.2015302,local,detect,local,47.91858299999774,0,0,47.91858299999774,0,0
1781017021.261454,local,detect,local,47.111874999998804,0,0,47.111874999998804,0,0
1781017021.3263848,local,detect,local,52.216416000000265,0,0,52.216416000000265,0,0
1781017021.384448,local,detect,local,45.285499999998535,0,0,45.285499999998535,0,0
1781017021.443146,local,detect,local,47.784582999994996,0,0,47.784582999994996,0,0
1781017021.505557,local,detect,local,49.463207999998815,0,0,49.463207999998815,0,0
1781017021.567227,local,detect,local,48.893166999995685,0,0,48.893166999995685,0,0
1781017021.628665,local,detect,local,49.70429200000126,0,0,49.70429200000126,0,0
1781017021.688847,local,detect,local,47.45237499999888,0,0,47.45237499999888,0,0
1781017021.7526011,local,detect,local,50.99466700000477,0,0,50.99466700000477,0,0
1781017021.81427,local,detect,local,48.847416999997506,0,0,48.847416999997506,0,0
1781017021.874836,local,detect,local,47.83804200000219,0,0,47.83804200000219,0,0
1781017021.9382908,local,detect,local,50.67408399999351,0,0,50.67408399999351,0,0
1781017022.004137,local,detect,local,53.087249999997255,0,0,53.087249999997255,0,0
1781017022.064228,local,detect,local,47.32562499999915,0,0,47.32562499999915,0,0
1781017022.123476,local,detect,local,46.52754099999612,0,0,46.52754099999612,0,0
1781017022.181796,local,detect,local,45.56029199999756,0,0,45.56029199999756,0,0
1781017022.246135,local,detect,local,51.56300000000158,0,0,51.56300000000158,0,0
1781017022.302377,local,detect,local,43.451582999999516,0,0,43.451582999999516,0,0
1781017022.362682,local,detect,local,47.54204099999981,0,0,47.54204099999981,0,0
1781017022.4279628,local,detect,local,52.445542000000955,0,0,52.445542000000955,0,0
1781017022.492725,local,detect,local,52.01449999999852,0,0,52.01449999999852,0,0
1781017022.551163,local,detect,local,45.31841600000064,0,0,45.31841600000064,0,0
1781017022.614558,local,detect,local,50.666249999999025,0,0,50.666249999999025,0,0
1781017022.6750348,local,detect,local,47.73058299999633,0,0,47.73058299999633,0,0
1781017022.738322,local,detect,local,50.56487499999918,0,0,50.56487499999918,0,0
1781017022.805248,local,detect,local,54.14954199999755,0,0,54.14954199999755,0,0
1781017022.8669162,local,detect,local,48.88262500000451,0,0,48.88262500000451,0,0
1781017022.931272,local,detect,local,51.65266699999904,0,0,51.65266699999904,0,0
1781017022.993525,local,detect,local,49.51150000000126,0,0,49.51150000000126,0,0
1781017023.0550709,local,detect,local,48.785999999999774,0,0,48.785999999999774,0,0
1781017023.1152508,local,detect,local,49.51262499999842,0,0,49.51262499999842,0,0
1781017023.175317,local,detect,local,47.29995900000006,0,0,47.29995900000006,0,0
1781017023.24336,local,detect,local,55.24216700000295,0,0,55.24216700000295,0,0
1781017023.30366,local,detect,local,47.56508300000206,0,0,47.56508300000206,0,0
1781017023.367253,local,detect,local,50.863708999997925,0,0,50.863708999997925,0,0
1781017023.43591,local,detect,local,55.870874999996545,0,0,55.870874999996545,0,0
1781017023.50295,local,detect,local,54.3081249999986,0,0,54.3081249999986,0,0
1781017023.563842,local,detect,local,48.497916999998836,0,0,48.497916999998836,0,0
1781017023.62758,local,detect,local,50.90141699999862,0,0,50.90141699999862,0,0
1781017023.692035,local,detect,local,51.68975000000131,0,0,51.68975000000131,0,0
1781017023.756495,local,detect,local,51.67124999999828,0,0,51.67124999999828,0,0
1781017023.817578,local,detect,local,48.04924999999827,0,0,48.04924999999827,0,0
1781017023.880664,local,detect,local,50.33658400000007,0,0,50.33658400000007,0,0
1781017023.940785,local,detect,local,47.480791999994665,0,0,47.480791999994665,0,0
1781017024.004916,local,detect,local,51.44629200000139,0,0,51.44629200000139,0,0
1781017024.0683699,local,detect,local,50.73624999999993,0,0,50.73624999999993,0,0
1781017024.1293042,local,detect,local,48.17812499999974,0,0,48.17812499999974,0,0
1781017024.1914618,local,detect,local,49.39220800000044,0,0,49.39220800000044,0,0
1781017024.255573,local,detect,local,51.44391699999318,0,0,51.44391699999318,0,0
1781017024.319333,local,detect,local,51.01504099999943,0,0,51.01504099999943,0,0
1781017024.3840158,local,detect,local,51.970208000000184,0,0,51.970208000000184,0,0
1781017024.4468858,local,detect,local,50.22595900000226,0,0,50.22595900000226,0,0
1781017024.5147588,local,detect,local,55.09299999999939,0,0,55.09299999999939,0,0
1781017024.57635,local,detect,local,48.83612499999401,0,0,48.83612499999401,0,0
1781017024.641731,local,detect,local,52.647416999995755,0,0,52.647416999995755,0,0
1781017024.7036579,local,detect,local,49.1745839999993,0,0,49.1745839999993,0,0
1781017024.768212,local,detect,local,51.756166999993525,0,0,51.756166999993525,0,0
1781017024.824306,local,detect,local,43.35120799999714,0,0,43.35120799999714,0,0
1781017024.8869288,local,detect,local,49.8923329999954,0,0,49.8923329999954,0,0
